Var : 1.0 , Id : e8c2cb6c-aae6-11ea-8d6b-704d7b847aa2 , Date : 10/06/2020 , Time : 09:52:11 , Experiment : e8c52c7e-aae6-11ea-9a7b-704d7b847aa2 , Source : EncoderDecoder.py , pram_timeSteps : 60
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2436
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 100
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 29
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 17.751123666763306
Var : 1.0 , Id : 21c013c4-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:04 , Experiment : 21c013c5-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.999799370765686
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 180
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 3331
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 125
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 83
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 35.86734485626221
Var : 1.0 , Id : 2c874bf6-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:22 , Experiment : 2c874bf7-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 0.8585578799247742
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 120
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 2796
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 91
Var : 1.0 , Id : 42288cfe-b121-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:04:59 , Experiment : 42288cff-b121-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 38
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 78635e78-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:20:48 , Experiment : 78635e79-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : e1018414-b123-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:23:44 , Experiment : e1018415-b123-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 2bd70e78-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:25:50 , Experiment : 2bd70e79-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 4e0ec7ce-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:47 , Experiment : 4e0ec7cf-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : 539a5460-b124-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 08:26:56 , Experiment : 539a5461-b124-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 50
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_seconds : 2511.326878786087
Var : 1.0 , Id : ecee2b6e-b129-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:07:01 , Experiment : ecee2b6f-b129-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , metr_acc : 1.0
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 240
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 20
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 4150
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 57
Var : 1.0 , Id : c6db06b2-b12f-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:48:54 , Experiment : c6db06b3-b12f-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_units : 21
Var : 1.0 , Id : ddac02d2-b130-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:56:42 , Experiment : ddac02d3-b130-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_dsName : Row99_f=40
Var : 1.0 , Id : ddac02d2-b130-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:56:42 , Experiment : ddac02d3-b130-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_timeSteps : 60
Var : 1.0 , Id : ddac02d2-b130-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:56:42 , Experiment : ddac02d3-b130-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_seq : 10
Var : 1.0 , Id : ddac02d2-b130-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:56:42 , Experiment : ddac02d3-b130-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_batch_size : 500
Var : 1.0 , Id : ddac02d2-b130-11ea-bcce-84a93e7ffccd , Date : 18/06/2020 , Time : 09:56:42 , Experiment : ddac02d3-b130-11ea-bcce-84a93e7ffccd , Source : File "/home/amitli/PycharmProjects/FromMeir/EventSeriesClassification/Project1/UnivariateSeriesModels/CnnLstm_univar.py , pram_num_filters : 16
